»’∆⁄,÷ ¡øµ»º∂,AQI÷∏ ˝,µ±ÃÏAQI≈≈√˚,PM2.5,PM10,So2,No2,Co,O3
2015/3/10,«·∂»Œ€»æ,103,310,77,121,18,58,0.98,40
2015/3/11,¡º,73,196,52,75,9,34,0.78,65
2015/3/12,«·∂»Œ€»æ,107,273,80,127,15,58,1.08,57
2015/3/13,«·∂»Œ€»æ,111,277,83,127,13,65,1.26,54
2015/3/14,«·∂»Œ€»æ,140,296,105,167,26,64,1.39,56
2015/3/15,«·∂»Œ€»æ,127,268,95,135,16,55,1.2,56
2015/3/16,«·∂»Œ€»æ,129,281,97,147,17,58,1.33,35
2015/3/17,¡º,84,220,58,91,13,47,1.11,71
2015/3/18,¡º,73,215,52,87,10,45,1.06,55
2015/3/19,¡º,60,110,36,65,12,46,1.15,49
2015/3/20,¡º,62,133,35,71,10,48,1.01,56
2015/3/21,¡º,68,136,41,74,9,41,0.95,70
2015/3/22,¡º,70,117,48,81,16,44,1.03,63
2015/3/23,¡º,62,120,37,68,19,44,0.97,62
2015/3/24,¡º,55,123,33,56,9,34,0.86,65
2015/3/25,¡º,77,229,56,91,12,47,0.97,62
2015/3/26,¡º,86,260,63,108,19,61,1.1,62
2015/3/27,«·∂»Œ€»æ,131,329,99,174,27,73,1.4,27
2015/3/28,«·∂»Œ€»æ,147,333,111,179,23,71,1.64,23
2015/3/29,«·∂»Œ€»æ,116,250,85,127,9,49,1.4,57
2015/3/30,«·∂»Œ€»æ,108,278,80,126,16,61,1.27,84
2015/3/31,«·∂»Œ€»æ,120,305,90,147,23,68,1.25,68
2015/4/1,¡º,98,315,70,120,18,45,0.93,85
2015/4/2,¡º,68,244,38,82,7,32,0.67,81
2015/4/3,¡º,82,268,44,88,9,40,0.71,100
2015/4/4,¡º,61,141,29,70,12,30,0.59,85
2015/4/5,”≈,44,76,20,43,4,22,0.59,76
2015/4/6,”≈,37,55,14,30,12,27,0.65,76
2015/4/7,”≈,44,135,21,36,8,24,0.64,97
2015/4/8,”≈,50,130,33,51,4,36,0.85,60
2015/4/9,”≈,48,82,31,49,5,43,0.9,73
2015/4/10,”≈,50,81,29,51,7,37,0.75,77
2015/4/11,¡º,63,127,40,67,8,46,0.82,71
2015/4/12,¡º,74,213,43,83,10,41,0.77,91
2015/4/13,«·∂»Œ€»æ,102,344,68,149,24,70,1.13,61
2015/4/14,«·∂»Œ€»æ,111,332,76,169,23,67,1,81
2015/4/15,«·∂»Œ€»æ,115,291,79,137,13,50,1,87
2015/4/16,«·∂»Œ€»æ,140,312,93,187,18,72,1.38,96
2015/4/17,«·∂»Œ€»æ,117,281,76,150,18,53,1.05,98
2015/4/18,¡º,80,176,54,102,16,31,0.84,73
2015/4/19,¡º,54,123,25,56,11,36,0.66,51
2015/4/20,¡º,71,254,45,89,25,54,0.9,43
2015/4/21,¡º,56,122,31,63,19,49,0.69,42
2015/4/22,”≈,50,52,23,49,7,47,0.68,48
2015/4/23,¡º,68,130,45,83,15,53,0.8,50
2015/4/24,¡º,77,184,48,83,13,41,0.74,92
2015/4/25,¡º,80,179,54,96,9,58,0.88,73
2015/4/26,«·∂»Œ€»æ,117,319,86,145,12,71,1.18,78
2015/4/27,«·∂»Œ€»æ,144,350,99,172,27,66,1.29,104
2015/4/28,«·∂»Œ€»æ,150,357,103,171,23,69,1.14,96
2015/4/29,«·∂»Œ€»æ,145,343,99,173,23,80,1.34,90
2015/4/30,«·∂»Œ€»æ,123,313,88,159,22,72,1.14,85
2015/5/1,¡º,56,105,24,44,6,26,0.61,93
2015/5/2,¡º,76,296,38,85,13,43,0.77,84
2015/5/3,¡º,76,236,49,97,12,53,0.82,54
2015/5/4,¡º,57,122,19,44,17,27,0.58,101
2015/5/5,¡º,78,199,54,92,8,32,0.67,93
2015/5/6,«·∂»Œ€»æ,114,308,72,126,12,49,0.82,106
2015/5/7,«·∂»Œ€»æ,130,340,94,145,11,45,0.96,133
2015/5/8,¡º,79,265,26,59,6,40,0.62,110
2015/5/9,«·∂»Œ€»æ,105,335,53,121,17,68,0.91,90
2015/5/10,«·∂»Œ€»æ,119,329,65,137,22,56,0.91,106
2015/5/11,«·∂»Œ€»æ,105,358,38,155,14,24,0.46,96
2015/5/12,«·∂»Œ€»æ,114,357,52,173,13,42,0.6,92
2015/5/13,«·∂»Œ€»æ,120,359,64,159,23,55,0.84,119
2015/5/14,«·∂»Œ€»æ,135,355,83,174,24,66,0.98,127
2015/5/15,¡º,98,316,57,106,10,35,0.79,113
2015/5/16,¡º,68,174,37,70,9,31,0.7,95
2015/5/17,¡º,68,158,46,76,7,29,0.77,98
2015/5/18,«·∂»Œ€»æ,107,315,58,108,20,50,0.99,96
2015/5/19,«·∂»Œ€»æ,115,317,71,120,17,63,1,116
2015/5/20,«·∂»Œ€»æ,113,344,69,118,13,55,0.97,100
2015/5/21,”≈,48,85,28,49,6,34,0.7,55
2015/5/22,”≈,44,67,16,33,6,33,0.64,74
2015/5/23,¡º,82,248,32,65,12,45,0.74,96
2015/5/24,¡º,69,174,38,68,7,38,0.81,93
2015/5/25,¡º,62,134,41,69,20,39,0.82,73
2015/5/26,¡º,85,215,62,104,14,52,0.97,48
2015/5/27,«·∂»Œ€»æ,120,287,84,148,12,51,1.11,78
2015/5/28,¡º,91,267,64,112,11,50,1.11,76
2015/5/29,”≈,43,45,11,22,7,30,0.7,82
2015/5/30,¡º,70,258,27,57,22,42,0.83,87
2015/5/31,¡º,81,238,36,70,12,37,0.88,114
2015/6/1,¡º,84,222,41,76,15,30,0.83,124
2015/6/2,¡º,67,237,43,81,13,40,0.84,68
2015/6/3,”≈,50,166,21,44,10,34,0.73,65
2015/6/4,”≈,43,100,19,36,8,27,0.73,76
2015/6/5,¡º,54,136,17,41,11,35,0.62,80
2015/6/6,¡º,69,195,29,61,13,36,0.75,87
2015/6/7,¡º,82,288,52,88,10,31,0.85,99
2015/6/8,¡º,55,196,35,61,17,42,0.94,60
2015/6/9,¡º,74,225,35,65,21,40,0.81,77
2015/6/10,«·∂»Œ€»æ,121,324,71,124,20,61,1.02,104
2015/6/11,¡º,83,288,47,114,18,48,0.81,67
2015/6/12,¡º,68,222,36,82,13,34,0.66,75
2015/6/13,¡º,77,279,29,50,9,28,0.67,109
2015/6/14,¡º,69,227,37,68,11,31,0.74,88
2015/6/15,¡º,68,206,46,81,17,40,0.86,65
2015/6/16,«·∂»Œ€»æ,110,321,81,134,15,45,0.9,94
2015/6/17,¡º,89,287,43,71,10,43,0.84,99
2015/6/18,¡º,87,311,35,69,14,51,0.81,101
2015/6/19,¡º,75,268,52,95,15,64,1.1,32
2015/6/20,”≈,49,106,28,50,9,32,0.79,68
2015/6/21,¡º,68,198,38,62,11,34,0.84,84
2015/6/22,¡º,73,258,52,88,20,42,0.98,71
2015/6/23,”≈,36,63,18,32,10,24,0.73,54
2015/6/24,”≈,32,81,14,25,8,27,0.8,53
2015/6/25,¡º,65,283,31,56,10,38,0.99,78
2015/6/26,¡º,79,304,50,89,14,42,1.03,83
2015/6/27,¡º,61,251,41,68,14,33,0.87,37
2015/6/28,”≈,48,166,28,50,13,28,0.76,31
2015/6/29,”≈,48,169,22,51,19,34,0.79,29
2015/6/30,¡º,67,300,37,83,14,37,0.74,37
2015/7/1,¡º,66,268,32,75,10,41,0.66,68
2015/7/2,¡º,72,284,42,92,13,55,0.9,33
2015/7/3,”≈,38,60,18,35,7,30,0.55,61
2015/7/4,”≈,48,126,28,48,8,38,0.65,58
2015/7/5,¡º,62,232,31,54,9,33,0.65,73
2015/7/6,¡º,62,229,33,55,12,31,0.69,90
2015/7/7,¡º,79,289,47,76,15,37,0.75,102
2015/7/8,¡º,86,289,59,104,13,54,0.97,92
2015/7/9,¡º,68,215,49,78,10,34,0.88,78
2015/7/10,¡º,97,327,51,88,11,44,0.95,95
2015/7/11,¡º,94,326,55,95,13,47,0.93,100
2015/7/12,«·∂»Œ€»æ,120,343,86,148,15,58,1.14,102
2015/7/13,¡º,94,273,69,112,21,56,1.13,47
2015/7/14,¡º,84,232,60,105,17,50,1.16,23
2015/7/15,¡º,59,162,35,62,12,42,0.83,67
2015/7/16,«·∂»Œ€»æ,105,349,46,87,15,64,1.1,113
2015/7/17,¡º,79,304,38,74,19,49,0.95,96
2015/7/18,¡º,99,341,48,79,12,46,1.05,119
2015/7/19,¡º,91,337,43,76,13,41,0.93,101
2015/7/20,¡º,99,340,59,101,22,66,1.16,88
2015/7/21,¡º,65,214,43,71,16,48,0.92,71
2015/7/22,¡º,75,274,33,54,12,34,0.78,96
2015/7/23,¡º,69,282,20,46,13,36,0.65,94
2015/7/24,¡º,75,295,26,63,14,56,0.81,91
2015/7/25,¡º,83,304,34,75,18,49,0.75,100
2015/7/26,¡º,97,315,48,102,24,60,0.97,102
2015/7/27,¡º,99,327,47,96,21,49,0.97,107
2015/7/28,¡º,95,338,40,79,19,51,1.03,113
2015/7/29,«·∂»Œ€»æ,106,348,61,113,17,41,0.97,128
2015/7/30,¡º,74,323,43,77,11,43,0.95,106
2015/7/31,¡º,86,347,41,76,12,34,0.88,103
2015/8/1,¡º,75,310,34,65,12,33,0.85,93
2015/8/2,¡º,75,307,32,63,12,37,0.88,97
2015/8/3,¡º,59,243,32,59,16,29,0.87,84
2015/8/4,”≈,40,82,18,37,15,27,0.72,56
2015/8/5,¡º,69,267,21,43,14,31,0.7,94
2015/8/6,¡º,91,351,45,89,17,63,0.97,91
2015/8/7,¡º,65,242,41,83,13,58,0.96,49
2015/8/8,”≈,42,123,21,39,11,28,0.67,42
2015/8/9,”≈,37,107,20,35,7,30,0.69,58
2015/8/10,¡º,54,243,27,55,20,42,0.88,51
2015/8/11,¡º,75,312,47,94,15,52,1.05,59
2015/8/12,¡º,82,302,57,107,12,42,0.9,79
2015/8/13,«·∂»Œ€»æ,102,311,75,134,19,56,1.06,77
2015/8/14,¡º,66,217,46,75,11,49,0.95,35
2015/8/15,¡º,71,267,27,48,11,40,0.84,84
2015/8/16,¡º,55,164,34,60,15,42,0.9,44
2015/8/17,”≈,34,51,9,15,11,15,0.52,69
2015/8/18,”≈,43,88,24,42,13,40,0.86,47
2015/8/19,”≈,40,69,19,38,10,35,0.66,67
2015/8/20,¡º,70,313,30,65,13,50,0.82,76
2015/8/21,¡º,87,319,53,108,19,70,1.04,79
2015/8/22,«·∂»Œ€»æ,118,351,78,139,21,81,1.31,83
2015/8/23,«·∂»Œ€»æ,124,362,78,130,24,60,1.14,107
2015/8/24,¡º,81,313,58,92,19,53,0.98,54
2015/8/25,¡º,63,212,44,62,14,39,0.87,53
2015/8/26,¡º,56,130,39,54,7,46,0.86,41
2015/8/27,¡º,65,192,46,68,10,49,1.09,31
2015/8/28,¡º,66,198,46,72,9,48,1.03,49
2015/8/29,¡º,67,224,44,73,10,54,1.19,54
2015/8/30,¡º,89,310,65,107,13,67,1.41,51
2015/8/31,«·∂»Œ€»æ,105,352,78,130,21,73,1.44,49
2015/9/1,¡º,94,339,69,110,21,52,1.1,69
2015/9/2,¡º,70,272,50,75,13,45,0.93,56
2015/9/3,”≈,46,136,31,42,7,25,0.79,68
2015/9/4,”≈,39,99,26,37,6,31,0.99,32
2015/9/5,”≈,48,186,31,49,9,49,1.18,16
2015/9/6,¡º,58,251,21,49,12,48,0.84,66
2015/9/7,¡º,63,253,34,66,22,44,0.88,60
2015/9/8,”≈,36,40,22,34,9,34,0.77,51
2015/9/9,”≈,27,14,10,16,6,26,0.8,53
2015/9/10,”≈,24,12,9,17,8,27,0.78,41
2015/9/11,”≈,36,75,17,37,9,47,1.01,29
2015/9/12,¡º,61,251,33,72,16,56,1.06,31
2015/9/13,¡º,55,174,28,55,18,38,0.77,56
2015/9/14,¡º,66,221,42,77,19,48,0.86,62
2015/9/15,«·∂»Œ€»æ,117,356,88,158,25,73,1.32,46
2015/9/16,”≈,50,89,33,53,11,40,0.85,44
2015/9/17,”≈,37,35,22,36,6,35,0.8,56
2015/9/18,”≈,45,72,25,43,8,43,0.97,49
2015/9/19,”≈,46,110,30,46,8,43,1.05,30
2015/9/20,¡º,61,188,39,70,11,53,1.02,56
2015/9/21,¡º,57,154,39,60,15,43,1.02,38
2015/9/22,”≈,46,113,31,45,12,43,1.04,39
2015/9/23,¡º,63,257,44,72,14,49,1.11,37
2015/9/24,”≈,34,55,18,32,9,42,0.91,44
2015/9/25,”≈,43,111,22,39,9,44,0.92,48
2015/9/26,¡º,52,158,33,53,10,45,0.95,46
2015/9/27,”≈,38,65,24,38,11,30,0.89,35
2015/9/28,”≈,42,88,25,42,19,36,0.97,35
2015/9/29,¡º,55,197,35,59,11,46,1.02,23
2015/9/30,¡º,70,271,49,83,11,44,1.13,14
2015/10/1,”≈,50,154,20,61,8,43,0.6,36
2015/10/2,¡º,84,275,47,117,20,43,0.73,59
2015/10/3,¡º,85,249,57,114,14,50,0.8,38
2015/10/4,”≈,40,79,19,39,9,29,0.52,48
2015/10/5,¡º,65,195,39,77,14,46,0.79,31
2015/10/6,«·∂»Œ€»æ,105,291,78,140,14,66,1.16,18
2015/10/7,«·∂»Œ€»æ,108,329,81,138,14,64,1.23,29
2015/10/8,«·∂»Œ€»æ,125,358,92,159,19,70,1.42,34
2015/10/9,¡º,62,228,34,72,12,50,0.75,28
2015/10/10,¡º,66,247,42,80,20,51,0.85,39
2015/10/11,¡º,75,266,53,94,17,55,0.94,48
2015/10/12,«·∂»Œ€»æ,106,325,77,133,25,66,1.34,59
2015/10/13,«·∂»Œ€»æ,134,336,101,172,28,73,1.39,72
2015/10/14,«·∂»Œ€»æ,131,290,99,154,16,69,1.25,69
2015/10/15,÷–∂»Œ€»æ,161,331,122,185,24,68,1.31,82
2015/10/16,÷–∂»Œ€»æ,155,314,117,186,30,74,1.37,65
2015/10/17,«·∂»Œ€»æ,111,249,82,133,27,66,1.12,34
2015/10/18,¡º,67,138,47,75,10,54,1.11,48
2015/10/19,«·∂»Œ€»æ,116,305,87,149,24,66,1.46,45
2015/10/20,«·∂»Œ€»æ,104,257,77,126,18,60,1.08,51
2015/10/21,«·∂»Œ€»æ,137,328,103,163,22,62,1.19,56
2015/10/22,¡º,77,171,56,80,15,44,0.84,45
2015/10/23,¡º,68,113,48,65,10,41,0.82,37
2015/10/24,¡º,72,150,52,72,10,42,0.87,36
2015/10/25,¡º,59,139,40,62,11,47,1.04,30
2015/10/26,”≈,47,76,29,49,15,44,0.86,28
2015/10/27,”≈,47,103,22,50,11,46,0.53,26
2015/10/28,¡º,74,223,50,96,16,53,0.84,19
2015/10/29,¡º,60,196,36,68,12,48,0.69,27
2015/10/30,¡º,55,173,30,60,14,41,0.6,28
2015/10/31,”≈,29,34,16,28,7,28,0.53,34
2015/11/1,¡º,51,144,32,54,9,33,0.65,55
2015/11/2,¡º,82,210,60,90,26,52,0.9,26
2015/11/3,¡º,93,209,69,105,16,53,0.87,15
2015/11/4,¡º,98,223,73,122,23,47,0.95,15
2015/11/5,¡º,85,213,62,106,15,49,0.86,13
2015/11/6,¡º,81,287,59,99,11,52,0.99,13
2015/11/7,”≈,29,27,14,29,9,31,0.89,22
2015/11/8,”≈,48,107,26,51,10,44,0.89,32
2015/11/9,«·∂»Œ€»æ,109,285,82,143,30,71,1.38,18
2015/11/10,¡º,60,135,40,66,13,44,0.87,24
2015/11/11,”≈,36,47,22,35,8,32,0.93,7
2015/11/12,”≈,27,44,17,26,6,28,1.01,8
2015/11/13,”≈,49,129,33,50,6,34,1.22,6
2015/11/14,¡º,62,157,43,67,10,39,1.29,7
2015/11/15,”≈,47,77,29,48,11,43,1.19,30
2015/11/16,¡º,73,229,51,92,21,50,1.14,18
2015/11/17,¡º,63,196,44,70,16,43,0.9,18
2015/11/18,¡º,71,289,50,88,8,45,1.43,7
2015/11/19,¡º,77,287,56,79,6,28,0.98,6
2015/11/20,¡º,94,294,70,115,14,47,1.29,8
2015/11/21,¡º,82,294,59,96,22,44,1.21,10
2015/11/22,¡º,71,306,50,86,15,55,1.31,22
2015/11/23,¡º,66,299,45,82,28,37,1.21,7
2015/11/24,”≈,28,51,14,27,12,36,1.23,11
2015/11/25,¡º,54,194,30,59,12,53,0.91,22
2015/11/26,¡º,88,327,63,119,25,67,1.17,15
2015/11/27,¡º,72,233,51,81,11,47,1.13,13
2015/11/28,¡º,62,103,43,70,14,47,0.99,21
2015/11/29,¡º,83,169,60,97,15,40,1.11,31
2015/11/30,¡º,72,146,51,83,15,47,0.88,15
2015/12/1,¡º,91,203,67,101,12,55,1.07,13
2015/12/2,¡º,84,227,61,103,15,51,1.2,25
2015/12/3,¡º,77,268,56,90,10,50,1.06,13
2015/12/4,¡º,51,126,34,50,8,45,0.83,24
2015/12/5,¡º,62,190,43,63,8,50,0.89,16
2015/12/6,¡º,79,204,57,89,10,47,0.93,25
2015/12/7,«·∂»Œ€»æ,107,225,80,125,22,53,1.16,18
2015/12/8,¡º,96,219,71,110,15,59,1.01,11
2015/12/9,¡º,98,232,73,125,14,67,1.09,17
2015/12/10,«·∂»Œ€»æ,118,255,88,151,18,71,1.19,11
2015/12/11,«·∂»Œ€»æ,102,225,75,120,14,60,1.04,12
2015/12/12,”≈,37,35,25,36,9,35,0.75,12
2015/12/13,”≈,44,69,30,42,11,41,1.15,18
2015/12/14,¡º,56,125,35,61,29,39,0.93,30
2015/12/15,¡º,56,151,32,60,10,45,0.74,25
2015/12/16,¡º,77,302,49,102,15,53,1.05,28
2015/12/17,«·∂»Œ€»æ,112,349,83,152,21,61,1.42,24
2015/12/18,¡º,72,182,52,82,12,53,0.8,35
2015/12/19,¡º,92,210,68,100,12,51,0.95,13
2015/12/20,¡º,74,106,53,73,8,50,0.94,20
2015/12/21,¡º,95,141,70,100,16,56,1.2,19
2015/12/22,«·∂»Œ€»æ,101,146,75,125,13,62,1.54,25
2015/12/23,«·∂»Œ€»æ,113,153,85,133,22,71,1.31,12
2015/12/24,«·∂»Œ€»æ,108,225,81,125,17,60,1.47,23
2015/12/25,«·∂»Œ€»æ,124,247,93,151,18,79,1.88,24
2015/12/26,«·∂»Œ€»æ,146,292,110,176,24,83,1.92,24
2015/12/27,÷ÿ∂»Œ€»æ,201,361,154,253,28,91,2.44,22
2015/12/28,÷ÿ∂»Œ€»æ,216,355,166,265,38,89,2.39,19
2015/12/29,÷ÿ∂»Œ€»æ,246,346,195,305,27,100,2.26,16
2015/12/30,—œ÷ÿŒ€»æ,290,356,239,357,31,89,2.22,14
2015/12/31,—œ÷ÿŒ€»æ,251,349,200,305,20,73,2.29,8
2016/1/1,÷ÿ∂»Œ€»æ,201,324,152,215,21,64,1.91,29
2016/1/2,÷–∂»Œ€»æ,192,287,146,216,18,73,2.27,31
2016/1/3,«·∂»Œ€»æ,149,223,113,170,17,70,1.61,16
2016/1/4,÷–∂»Œ€»æ,163,244,124,189,30,65,1.71,29
2016/1/5,÷–∂»Œ€»æ,194,341,147,224,16,66,1.78,13
2016/1/6,÷–∂»Œ€»æ,182,338,138,212,21,70,1.9,12
2016/1/7,¡º,91,225,67,102,13,47,0.99,42
2016/1/8,«·∂»Œ€»æ,101,250,75,125,14,60,1.34,10
2016/1/9,¡º,85,174,62,96,16,47,1.22,13
2016/1/10,¡º,70,145,50,74,12,45,1.21,14
2016/1/11,¡º,65,190,46,72,17,48,1.21,18
2016/1/12,¡º,59,171,41,58,8,38,1.04,14
2016/1/13,¡º,64,155,46,66,10,42,1.15,21
2016/1/14,¡º,85,182,62,92,10,48,1.19,30
2016/1/15,¡º,98,195,73,116,11,57,1.51,24
2016/1/16,¡º,75,135,54,86,12,50,1.26,37
2016/1/17,«·∂»Œ€»æ,103,228,76,133,20,67,1.53,30
2016/1/18,«·∂»Œ€»æ,108,252,80,131,26,68,1.44,30
2016/1/19,÷–∂»Œ€»æ,151,317,115,189,21,66,1.73,10
2016/1/20,¡º,65,120,46,69,10,38,1.13,20
2016/1/21,¡º,62,181,40,72,10,40,0.97,39
2016/1/22,¡º,59,182,39,64,9,34,0.89,40
2016/1/23,”≈,45,106,15,46,7,18,0.63,60
2016/1/24,¡º,58,199,31,66,7,33,0.8,46
2016/1/25,¡º,71,243,48,90,26,49,0.96,44
2016/1/26,¡º,75,202,54,94,17,48,0.87,48
2016/1/27,¡º,86,192,63,110,20,55,0.97,40
2016/1/28,«·∂»Œ€»æ,112,251,84,138,20,67,1.17,28
2016/1/29,«·∂»Œ€»æ,137,301,103,169,18,68,1.39,34
2016/1/30,«·∂»Œ€»æ,144,321,109,172,16,60,1.19,17
2016/1/31,«·∂»Œ€»æ,109,314,81,111,13,54,1.2,31
2016/2/1,«·∂»Œ€»æ,111,284,83,114,26,57,1.41,45
2016/2/2,«·∂»Œ€»æ,123,274,93,122,15,56,1.53,38
2016/2/3,¡º,97,177,72,92,9,44,1.51,25
2016/2/4,¡º,82,172,60,79,13,40,1.41,47
2016/2/5,¡º,88,217,65,89,10,47,1.36,50
2016/2/6,«·∂»Œ€»æ,103,315,77,107,10,49,1.43,47
2016/2/7,¡º,92,224,68,96,14,41,1.35,56
2016/2/8,÷–∂»Œ€»æ,170,236,130,187,30,57,1.56,64
2016/2/9,«·∂»Œ€»æ,139,312,106,144,14,62,1.55,54
2016/2/10,«·∂»Œ€»æ,122,292,92,126,16,55,1.42,57
2016/2/11,«·∂»Œ€»æ,122,270,92,128,29,51,1.4,51
2016/2/12,¡º,86,205,59,83,15,32,1.11,58
2016/2/13,¡º,54,196,18,60,6,14,0.66,65
2016/2/14,¡º,56,305,24,60,4,23,0.75,47
2016/2/15,¡º,60,311,34,66,13,32,0.9,49
2016/2/16,¡º,63,289,42,73,7,37,0.95,52
2016/2/17,¡º,71,247,50,83,8,46,1.08,51
2016/2/18,¡º,87,258,64,105,10,54,1.27,53
2016/2/19,«·∂»Œ€»æ,102,222,66,133,11,60,1.37,40
2016/2/20,«·∂»Œ€»æ,146,342,56,240,10,38,0.94,56
2016/2/21,«·∂»Œ€»æ,120,317,71,188,11,48,1.25,32
2016/2/22,¡º,52,53,29,54,15,32,1.14,57
2016/2/23,”≈,50,115,30,51,4,36,1.12,42
2016/2/24,¡º,52,108,33,52,5,55,1.26,25
2016/2/25,¡º,61,128,42,68,7,54,1.38,28
2016/2/26,¡º,67,170,46,80,14,47,1.36,44
2016/2/27,¡º,83,231,61,109,13,66,1.58,46
2016/2/28,«·∂»Œ€»æ,114,305,85,151,18,73,1.72,51
2016/2/29,«·∂»Œ€»æ,121,334,91,169,27,79,1.9,63
2016/3/1,«·∂»Œ€»æ,138,351,103,184,21,86,1.63,59
2016/3/2,«·∂»Œ€»æ,110,239,80,155,19,75,1.39,49
2016/3/3,«·∂»Œ€»æ,115,237,86,170,20,82,1.54,56
2016/3/4,«·∂»Œ€»æ,147,263,111,203,28,87,1.66,63
